skillID,commonName,commonValue
5211010,damage,554+4*x
5211010,mobCount,3
5211010,x,400
5211010,prop,3*x
5211010,cooltime,4
5211010,bulletConsume,1
5211014,maxLevel,10
5211014,mpCon,8+x
5211014,damage,120+4*x
5211014,time,4+2*u(x/3)
5211014,mobCount,1
5211014,cooltime,30-2*x
5211007,maxLevel,20
5211007,mpCon,40+5*d(x/5)
5211007,time,60+6*x
5211007,cooltime,480-30*d(x/2)
5211007,pddR,10
5211007,mhpR,10
5211007,mmpR,10
5211007,cr,5
5211007,damR,10
5211007,expR,0
5211007,u,20
5211007,v,19
5211007,w,2
5210009,maxLevel,20
5210009,mpCon,20+3*d(x/4)
5210009,indiePad,10+x
5210009,time,60+6*x
5221004,maxLevel,30
5221004,mpCon,6+d(x/10)
5221004,damage,120+2*x
5221004,range,400
5221004,x,120
5221016,maxLevel,30
5221016,mpCon,10+4*d(x/6)
5221016,cooltime,10-d(x/6)
5221016,damage,300+3*x
5221016,attackCount,4
5221016,cr,100
5221016,range,600
5221016,prop,100
5221017,maxLevel,30
5221017,mpCon,25+3*d(x/3)
5221017,damage,469+6*x
5221017,attackCount,4
5221017,mobCount,8
5221017,x,250+5*x
5221017,prop,4*x
5221017,bulletConsume,4
5221028,maxLevel,20
5221028,mpCon,20+2*d(x/3)
5221028,damage,270+4*x
5221028,attackCount,2
5221028,mobCount,3
5221028,bulletConsume,2
5221015,maxLevel,10
5221015,mpCon,25+6*d(x/5)
5221015,damage,450+16*x
5221015,x,2*x
5221015,range,400
5221013,maxLevel,30
5221013,mpCon,35+5*d(x/5)
5221013,damage,315+3*x
5221013,attackCount,3
5221013,mobCount,15
5221013,cooltime,60-2*d(x/2)
5221018,maxLevel,20
5221018,mpCon,30+2*d(x/4)
5221018,time,60+4*x
5221018,x,u(x/2)
5221018,y,u(x/2)
5221018,eva,-15*x
5221018,indieDamR,u(x/4)
5221018,z,10+x
5220012,maxLevel,10
5220012,indieDamR,x
5220012,prop,x
5220012,time,5+x
5220012,x,20
5220014,maxLevel,5
5220014,mpCon,60
5220014,time,180+4*x
5220014,cooltime,200
5220014,pddR,10
5220014,mhpR,10
5220014,mmpR,10
5220014,cr,5
5220014,damR,10
5220014,expR,0
5220014,u,15
5220014,v,17
5220014,w,17
5220014,x,17
5220014,prop,10*x
5220019,u,2*x
5220019,x,2*x
5220019,pad,3*x
5220019,cr,x
5220019,v,x
5220019,z,x
5220019,y,x
5220019,prop,x
5220019,maxLevel,15
5221052,maxLevel,1
5221052,mpCon,500
5221052,damage,400
5221052,attackCount,10
5221052,mobCount,15
5221052,cooltime,15
5301000,maxLevel,20
5301000,mpCon,16+2*d(x/5)
5301000,damage,125+3*x
5301000,bulletCount,3
5301000,mobCount,4
5301000,range,450
5301000,ballDelay,180
5301000,ballDelay1,180
5301001,maxLevel,20
5301001,mpCon,20+2*d(x/5)
5301001,damage,30+x
5301001,mobCount,3
5301001,attackCount,3
5301001,time,900
5301001,prop,5+u(x/2)
5301001,w,185+3*x
5301001,x,350
5300009,maxLevel,10
5300009,x,-2
5300009,strX,2*x
5300007,maxLevel,20
5300007,damage,185+3*x
5300007,mobCount,3
5311000,maxLevel,20
5311000,mpCon,28+2*d(x/5)
5311000,damage,119+2*x
5311000,attackCount,3
5311000,mobCount,3
5311010,maxLevel,20
5311010,mpCon,30+8*u(x/5)
5311010,damage,180+3*x
5311010,mobCount,6
5311010,attackCount,5
5311010,time,5+d(x/4)
5311010,x,5+d(x/4)
5311010,y,u(x/4)
5311010,z,u(x/2)
5311010,prop,u(x/2)
5311010,cooltime,20-d(x/2)
5311010,cr,100
5310004,maxLevel,10
5310004,mpCon,35+5*d(x/2)
5310004,time,50+13*x
5310004,u,-3*x
5310004,v,1+d(x/5)
5310004,w,u(x/2)
5310004,x,u(x/2)
5310004,y,u(x/2)
5310004,z,x
5310004,cooltime,60-3*x
5311004,maxLevel,10
5311004,mpCon,35+5*d(x/2)
5311004,time,50+13*x
5311004,u,-3*x
5311004,v,1+d(x/5)
5311004,w,u(x/2)
5311004,x,u(x/2)
5311004,y,u(x/2)
5311004,z,x
5311004,cooltime,60-3*x
5311005,maxLevel,20
5311005,mpCon,40+5*d(x/5)
5311005,time,60+6*x
5311005,cooltime,480-30*d(x/2)
5311005,pddR,10
5311005,mhpR,10
5311005,mmpR,10
5311005,cr,5
5311005,damR,10
5311005,expR,0
5311005,u,20
5311005,v,19
5311005,w,2
5310007,maxLevel,10
5310007,mhpR,x
5310007,pddR,5+2*x
5310007,mddR,5+2*x
5310007,asrR,2*x
5310011,maxLevel,20
5310011,damage,185+3*x
5310011,mobCount,3
5321000,maxLevel,30
5321000,mpCon,50+5*d(x/6)
5321000,damage,360+3*x
5321000,attackCount,2
5321000,mobCount,6
5321000,cooltime,5
5321012,maxLevel,30
5321012,mpCon,45+3*d(x/5)
5321012,damage,95+x
5321012,mobCount,1
5321012,range,450
5321012,bulletCount,5
5321012,ballDelay,60
5321012,ballDelay1,60
5321012,ballDelay2,60
5321012,ballDelay3,60
5321012,cr,u(x/2)
5321003,maxLevel,20
5321003,mpCon,50+12*u(x/5)
5321003,time,5+x
5321003,damage,150+3*x
5321003,mobCount,8
5321003,prop,5+u(x/3)
5321003,subTime,1
5321003,selfDestruction,300+10*x
5321003,cooltime,5
5321004,maxLevel,15
5321004,mpCon,40+10*d(x/5)
5321004,damage,140+2*x
5321004,time,5+u(x/3)
5321004,mobCount,1
5321004,cooltime,10
5321001,maxLevel,30
5321001,mpCon,35+5*d(x/5)
5321001,damage,315+3*x
5321001,attackCount,3
5321001,mobCount,15
5321001,cooltime,60-2*d(x/2)
5320007,maxLevel,5
5320007,mpCon,60
5320007,time,180+4*x
5320007,cooltime,200
5320007,pddR,10
5320007,mhpR,10
5320007,mmpR,10
5320007,cr,5
5320007,damR,10
5320007,expR,0
5320007,u,15
5320007,v,17
5320007,w,17
5320007,x,17
5320007,prop,10*x
5320011,maxLevel,15
5320011,damage,140+2*x
5320011,time,5+u(x/3)
5320011,mobCount,1
5320011,cooltime,10
5320013,maxLevel,30
5320013,mpCon,50+5*d(x/5)
5320013,prop,u(x/2)
5320013,x,20+2*x
5320013,time,10*x
5321052,maxLevel,1
5321052,mpCon,30
5321052,damage,500
5321052,attackCount,1
5321052,mobCount,10
5321052,time,12
5321052,subTime,480
5321052,cooltime,90
5321052,MDamageOver,9999999
5321054,maxLevel,1
5321054,mpCon,300
5321054,time,180
5321054,x,3
5321054,y,40
10000093,maxLevel,1
10000093,damage,500
10000093,y,30
10000093,mobCount,6
10000093,z,20
10000097,mpCon,0
10000097,damage,600
10000097,mobCount,10
10000097,maxLevel,1
10001098,mpCon,0
10001098,maxLevel,1
10001098,cooltime,5
10000099,damage,1200
10000099,mobCount,10
10000099,maxLevel,1
10000099,iceGageCon,20
10000099,prop,100
10000099,time,3
10000100,maxLevel,1
10000100,damage,500
10000100,attackCount,4
10000100,mobCount,10
10000100,iceGageCon,40
10000100,prop,100
10000100,dot,200
10000100,dotInterval,1
10000100,dotTime,5
10000103,maxLevel,1
10000103,mpCon,0
10000103,damage,900
10000103,iceGageCon,5
10000103,mobCount,10
10000103,prop,20
10000103,time,1
10000104,maxLevel,1
10000104,mobCount,10
10000104,mpCon,0
10000104,time,10
10000104,prop,50
10000104,x,2003
10000104,iceGageCon,60
10001105,maxLevel,1
10001105,morph,2002
10001105,mpCon,0
10001105,time,350
10000190,maxLevel,1
10000190,madX,5
10000190,padX,5
10000190,strX,5
10000190,dexX,5
10000190,intX,5
10000190,lukX,5
10001244,maxLevel,1
10001244,mpCon,0
10001244,damage,130
10001244,attackCount,1
10001244,mobCount,3
11001025,maxLevel,20
11001025,mpCon,30-x
11001025,indieDamR,x
11001025,indieBooster,-1
11100023,maxLevel,10
11100023,mpCon,4+x
11100023,indiePad,2*x
11100023,time,60+12*x
11111230,maxLevel,20
11111230,mpCon,10+d(x/2)
11111230,damage,130+2*x
11111230,attackCount,2
11111230,mobCount,7
11111130,maxLevel,20
11111130,mpCon,10+d(x/2)
11111130,damage,130+2*x
11111130,attackCount,2
11111130,mobCount,7
11111023,maxLevel,10
11111023,mpCon,30+2*x
11111023,time,2*x
11111023,mobCount,10
11111023,x,-x
11111023,y,-x
11111023,v,x
11111023,w,x
11111023,prop,10*x
11121004,maxLevel,30
11121004,mpCon,60+4*u(x/3)
11121004,damage,400+15*x
11121004,attackCount,1
11121004,mobCount,15
11121004,time,10+d(x/3)
11121004,prop,50+5*d(x/3)
11121004,x,400+15*x
11121004,cooltime,180-2*x
11121013,maxLevel,30
11121013,damage,400+15*x
11121013,attackCount,1
11121013,mobCount,1
11120006,maxLevel,30
11120006,mpCon,80-2*x
11120006,time,30+5*x
11120006,indieAllStat,x
11120006,indieCr,4+d(x/5)
11120006,prop,40+2*x
11121054,maxLevel,1
11121054,mpCon,150
11121054,time,200
11121054,indiePad,50
11121054,x,30
11121054,indieMaxDamageOver,10000000
12001020,maxLevel,20
12001020,mpCon,16+2*d(x/5)
12000026,maxLevel,20
12000026,mpCon,16+2*d(x/5)
12001021,maxLevel,20
12001021,mpCon,10+2*d(x/4)
12001021,damage,200+5*x
12001021,attackCount,1
12001021,mobCount,4
12000022,maxLevel,10
12000022,mpCon,10+x
12000022,time,100+20*x
12000022,x,1
12000022,indieMad,x
12100020,maxLevel,20
12100020,mpCon,16+2*d(x/5)
12100028,maxLevel,20
12100028,mpCon,16+2*d(x/5)
12101021,maxLevel,20
12101021,mpCon,12+2*d(x/4)
12101021,damage,100+5*x
12101021,attackCount,2
12101021,mobCount,6
12101021,x,300
12101024,maxLevel,10
12101024,mpCon,10+d(x/3)
12101024,time,100+20*x
12101024,prop,x*8+20
12101024,dot,100+4*x
12101024,dotInterval,1
12101024,dotTime,15-d(x/2)
12100026,maxLevel,10
12100026,time,8
12100026,x,x+10
12110020,maxLevel,20
12110020,mpCon,16+2*d(x/5)
12110028,maxLevel,20
12110028,mpCon,16+2*d(x/5)
12110030,maxLevel,20
12110030,mpCon,16+2*d(x/5)
12111021,maxLevel,20
12111021,mpCon,40+4*d(x/5)
12111021,damage,245+8*x
12111021,attackCount,2
12111021,mobCount,8
12111021,x,450
12111022,maxLevel,20
12111022,mpCon,100+5*d(x/5)
12111022,damage,190+8*x
12111022,mobCount,1
12111022,prop,100
12111022,cooltime,130-5*x
12110024,maxLevel,10
12110024,time,100+20*x
12110024,x,x+15
12110025,maxLevel,20
12110025,x,"u(5*x)/2
"
12110025,y,u(5*x)/2
12120006,maxLevel,30
12120006,mpCon,60+4*d(x/5)
12120006,x,1
12120006,mobCount,15
12120006,range,300
12120006,bulletCount,1
12120010,maxLevel,30
12120010,damage,300+8*x
12120010,attackCount,1
12120010,mobCount,8
12120010,orbCount,8
12120017,maxLevel,30
12120017,damage,300+8*x
12120017,attackCount,1
12120017,mobCount,8
12120017,orbCount,8
12120018,maxLevel,30
12120018,mpCon,60+4*d(x/5)
12120018,x,1
12120018,mobCount,15
12120018,range,300
12120018,bulletCount,1
12120019,maxLevel,30
12120019,damage,300+8*x
12120019,attackCount,1
12120019,mobCount,8
12120019,orbCount,8
12120020,maxLevel,30
12120020,damage,300+8*x
12120020,attackCount,1
12120020,mobCount,8
12120020,orbCount,8
12120024,maxLevel,20
12120024,mpCon,12+d(x/3)
12120024,damage,220+2*x
12120024,mobCount,4
12120024,bulletConsume,2
12120011,maxLevel,30
12120011,mpCon,10+d(x/5)
12120011,damage,70+x
12120011,attackCount,3
12120011,mobCount,4
12121002,maxLevel,30
12121002,damage,250+5*x
12121002,mpCon,100+d(x/2)
12121002,attackCount,3
12121002,mobCount,15
12121002,x,x+30
12120023,maxLevel,20
12120023,mpCon,12+d(x/3)
12120023,damage,220+2*x
12120023,mobCount,4
12120023,bulletConsume,2
12121004,maxLevel,30
12121004,mpCon,100+d(x/2)
12121004,time,600
12121004,damage,270+6*x
12121004,indieMad,40
12121004,prop,40+x
12121004,x,-(70+x)
12121004,y,x
12121004,v,120
12121004,z,70+x
12121004,w,10
12121004,q,1
12121004,cooltime,5
12120014,maxLevel,30
12120014,mpCon,100+d(x/2)
12120014,time,600
12120014,prop,40+x
12120014,x,-(70+x)
12120014,y,x
12120014,v,120
12120014,z,70+x
12120014,w,10
12120014,q,1
12120014,cooltime,5
12121005,maxLevel,30
12121005,mpCon,100+d(x/2)
12121005,time,60+d(8*x)
12121005,indieMad,u(x/3)
12121005,indieBooster,-1
12120007,maxLevel,10
12120007,time,300
12120007,indieMad,30+x
12120009,maxLevel,15
12120009,mastery,x
12120009,x,x
12120008,maxLevel,30
12120008,y,x*2
12120008,asrR,x
12121052,maxLevel,1
12121052,mpCon,350
12121052,damage,860
12121052,attackCount,7
12121052,mobCount,15
12121052,cooltime,90
12121054,maxLevel,1
12121054,mpCon,300
12121054,damage,500
12121054,attackCount,3
12121054,mobCount,1
12121054,time,1
12121054,subTime,300
12121054,cooltime,90
12121054,MDamageOver,9999999
12121054,x,100
12121056,maxLevel,30
12121056,mpCon,60+4*d(x/5)
12121056,x,1
12121056,mobCount,15
12121056,range,300
12121056,bulletCount,1
12121057,maxLevel,30
12121057,damage,300+8*x
12121057,attackCount,1
12121057,mobCount,8
12121057,orbCount,8
12121058,maxLevel,30
12121058,mpCon,60+4*d(x/5)
12121058,x,1
12121058,mobCount,15
12121058,range,300
12121058,bulletCount,1
12121059,maxLevel,30
12121059,damage,300+8*x
12121059,attackCount,1
12121059,mobCount,8
12121059,orbCount,8
13001020,maxLevel,20
13001020,mpCon,17+d(x/4)
13001020,damage,80+2*x
13001020,attackCount,3
13001020,mobCount,5
13001021,maxLevel,15
13001021,mpCon,25-x
13001021,psdSpeed,20+x
13001021,psdJump,x
13001021,speedMax,5+x
13001022,maxLevel,10
13001022,mpCon,50-3*x
13001022,time,80+10*x
13001022,indieDamR,x
13101021,maxLevel,20
13101021,mpCon,10+d(x/2)
13101021,damage,225+3*x
13101021,bulletCount,2
13101021,mobCount,6
13101021,ballDelay,90
13101029,maxLevel,30
13101029,mpCon,55+2*u(x/3)
13101029,damage,260+4*x
13101029,attackCount,5
13101029,mobCount,7
13101029,time,5
13101029,x,140+3*x
13101029,y,2
13111020,maxLevel,20
13111020,mpCon,3+d(x/4)
13111020,damage,105+3*x
13111020,attackCount,2
13111020,mobCount,6
13111020,x,16
13111020,y,350
13111020,z,225
13111021,maxLevel,20
13111021,mpCon,27+d(x/2)
13111021,damage,280+3*x
13111021,bulletCount,2
13111021,mobCount,1
13111021,ballDelay,660
13111021,x,10+d(x/2)
13110025,maxLevel,20
13110025,asrR,d(x/2)
13110025,terR,d(x/2)
13110025,x,5+5*d(x/4)
13110026,maxLevel,20
13110026,er,10+x
13110026,indiePad,5+d(x/2)
13110026,pddX,50*x
13110026,mddX,50*x
13110026,time,5
13110026,x,1
13121016,maxLevel,20
13121016,mpCon,21+d(x/2)
13121016,damage,155+2*x
13121016,attackCount,3
13121016,mobCount,6
13121016,prop,100
13121016,x,300
13121001,maxLevel,30
13121001,mpCon,3+u(x/6)
13121001,damage,160+3*x
13121001,bulletCount,1
13121001,mobCount,4
13121001,x,100+d(x/3)
13121001,y,d(x/3)
13121017,maxLevel,1
13121017,mpCon,150
13121017,damage,500
13121017,prop,30
13121017,time,200
13121052,maxLevel,1
13121052,mpCon,350
13121052,damage,430
13121052,attackCount,12
13121052,mobCount,15
13121052,cooltime,90
14001020,mpCon,8+2*d(x/6)
14001020,damage,110+2*x
14001020,bulletCount,2
14001020,maxLevel,20
14001027,maxLevel,20
14001027,mpCon,61+2*d(x/3)
14001027,damage,250+5*x
14001027,mobCount,8
14001027,attackCount,4
14001027,gauge,264
14001027,x,10
14001027,y,400
14001027,time,330
14001027,v,120
14001027,range,350
14000027,maxLevel,20
14000027,mpCon,61+2*d(x/3)
14000027,damage,250+5*x
14000027,mobCount,8
14000027,attackCount,4
14000027,gauge,264
14000027,x,10
14000027,y,400
14000027,time,330
14000027,v,120
14000027,range,350
14001023,mpCon,25-2*x
14001023,time,u(x/2)
14001023,indieSpeed,-30+3*x
14001023,y,80+3*x
14001023,x,1
14001023,cooltime,15
14001023,maxLevel,5
14001024,maxLevel,1
14001024,mpCon,30
14001024,time,150
14001024,x,40
14101020,mpCon,8+2*d(x/3)
14101020,damage,210+4*x
14101020,bulletCount,3
14101020,maxLevel,20
14101021,mpCon,8+2*d(x/3)
14101021,damage,210+4*x
14101021,bulletCount,3
14101021,maxLevel,20
14101028,mpCon,8+2*d(x/3)
14101028,damage,210+4*x
14101028,bulletCount,3
14101028,maxLevel,20
14101029,mpCon,8+2*d(x/3)
14101029,damage,210+4*x
14101029,bulletCount,3
14101029,maxLevel,20
14100023,mastery,10+2*x
14100023,x,12*x
14100023,y,20*x
14100023,damR,10+2*x
14100023,maxLevel,10
14100027,maxLevel,20
14100027,mpCon,61+2*d(x/3)
14100027,damage,250+5*x
14100027,mobCount,8
14100027,attackCount,4
14100027,gauge,264
14100027,x,10
14100027,y,400
14100027,time,330
14100027,v,120
14100027,range,350
14100026,maxLevel,10
14100026,mpCon,50-3*x
14100026,time,80+10*x
14100026,prop,x
14100026,x,u(x/2)
14100026,y,10
14100026,v,1
14111020,mpCon,8+2*d(x/3)
14111020,damage,210+4*x
14111020,bulletCount,3
14111020,maxLevel,20
14111021,mpCon,8+2*d(x/3)
14111021,damage,210+4*x
14111021,bulletCount,3
14111021,maxLevel,20
14111024,mpCon,40+4*d(x/3)
14111024,time,60+40*d(x/6)
14111024,x,10+x
14111024,maxLevel,20
14111030,maxLevel,5
14111030,damage,250+20*x
14111030,attackCount,4
14111030,mobCount,5+x
14111030,y,1+d(x/5)
14111030,x,420-12*x
14110029,maxLevel,20
14110029,mpCon,61+2*d(x/3)
14110029,damage,250+5*x
14110029,mobCount,8
14110029,attackCount,4
14110029,gauge,264
14110029,x,10
14110029,y,400
14110029,time,330
14110029,v,120
14110029,range,350
14110033,maxLevel,20
14110033,mpCon,61+2*d(x/3)
14110033,damage,250+5*x
14110033,mobCount,8
14110033,attackCount,4
14110033,gauge,264
14110033,x,10
14110033,y,400
14110033,time,330
14110033,v,120
14110033,range,350
14110028,maxLevel,10
14110028,mpCon,50-3*x
14110028,time,80+10*x
14110028,prop,x
14110028,x,u(x/2)
14110028,y,10
14110028,v,1
14110026,mhpR,x
14110026,asrR,x
14110026,terR,x
14110026,maxLevel,10
14121001,mpCon,8+2*d(x/3)
14121001,damage,210+4*x
14121001,bulletCount,3
14121001,maxLevel,30
14121002,mpCon,8+2*d(x/3)
14121002,damage,210+4*x
14121002,bulletCount,3
14121002,maxLevel,30
14121003,maxLevel,30
14121003,mpCon,40+x
14121003,damage,44+3*x
14121003,time,3+u(x/4)
14121003,cooltime,30
14121004,maxLevel,20
14121004,mpCon,40+x
14121004,damage,44+3*x
14121004,time,3+u(x/4)
14121004,dot,85+x
14121004,dotInterval,1
14121004,dotTime,5+u(x/10)
14121004,mobCount,6
14121004,cooltime,30
14121016,maxLevel,20
14121016,mpCon,61+2*d(x/3)
14121016,damage,250+5*x
14121016,mobCount,8
14121016,attackCount,4
14121016,gauge,264
14121016,x,10
14121016,y,400
14121016,time,330
14121016,v,120
14121016,range,350
14120017,maxLevel,20
14120017,mpCon,61+2*d(x/3)
14120017,damage,250+5*x
14120017,mobCount,8
14120017,attackCount,4
14120017,gauge,264
14120017,x,10
14120017,y,400
14120017,time,330
14120017,v,120
14120017,range,350
14120008,maxLevel,30
14120008,mpCon,61+2*d(x/3)
14120008,damage,250+5*x
14120008,mobCount,8
14120008,attackCount,4
14120008,gauge,264
14120008,x,10
14120008,y,400
14120008,time,330
14120008,v,120
14120008,range,350
14120019,maxLevel,20
14120019,mpCon,61+2*d(x/3)
14120019,damage,250+5*x
14120019,mobCount,8
14120019,attackCount,4
14120019,gauge,264
14120019,x,10
14120019,y,400
14120019,time,330
14120019,v,120
14120019,range,350
14120007,maxLevel,10
14120007,mpCon,50-3*x
14120007,time,80+10*x
14120007,prop,x
14120007,x,u(x/2)
14120007,y,10
14120007,v,1
14120010,prop,5+u(x/2)
14120010,maxLevel,30
14121052,maxLevel,1
14121052,mpCon,350
14121052,damage,860
14121052,attackCount,7
14121052,mobCount,15
14121052,cooltime,90
14121054,maxLevel,1
14121054,mpCon,200
14121054,time,180
14121054,x,9
14121054,y,30
14121055,mpCon,40+4*d(x/3)
14121055,time,60+40*d(x/6)
14121055,x,10+x
14121055,maxLevel,20
14121056,mpCon,40+4*d(x/3)
14121056,time,60+40*d(x/6)
14121056,x,10+x
14121056,maxLevel,20
15001020,maxLevel,20
15001020,mpCon,15+d(x/3)
15001020,damage,120+2*x
15001020,attackCount,2
15001020,mobCount,4
15001022,maxLevel,10
15001022,mpCon,50-3*x
15001022,time,80+10*x
15001022,prop,x
15001022,x,u(x/2)
15001022,y,10
15001022,v,1
15101020,maxLevel,20
15101020,mpCon,21+d(x/2)
15101020,damage,115+2*x
15101020,attackCount,4
15101020,mobCount,6
15101021,maxLevel,20
15101021,mpCon,10+d(x/2)
15101021,damage,195+3*x
15101021,attackCount,2
15101021,mobCount,8
15111020,maxLevel,20
15111020,mpCon,21+x
15111020,damage,115+3*x
15111020,attackCount,5
15111020,mobCount,6
15111021,maxLevel,20
15111021,mpCon,27+d(x/2)
15111021,damage,90+3*x
15111021,attackCount,4
15111021,mobCount,6
15111021,x,27+4*u(x/3)
15111021,y,x
15111022,maxLevel,20
15111022,mpCon,45+2*d(x/2)
15111022,damage,321+3*x
15111022,attackCount,3
15111022,mobCount,6
15111022,time,3*x
15111022,cooltime,30-d(x/2)
15111022,x,3
15111022,y,1+d(x/10)
15110023,maxLevel,20
15110023,mpCon,50+x
15110023,time,40+7*x
15110023,asrR,10+x
15110023,terR,10+x
15121001,maxLevel,30
15121001,mpCon,40+2*d(x/3)
15121001,damage,130+4*x
15121001,attackCount,2
15121001,mobCount,1
15121002,maxLevel,30
15121002,mpCon,55+2*u(x/3)
15121002,damage,160+4*x
15121002,attackCount,5
15121002,mobCount,8
15120006,maxLevel,30
15120006,mastery,55+u(x/2)
15120006,x,x
15120007,maxLevel,15
15120007,mhpR,2*x
15120007,er,2*x
15120007,ignoreMobDamR,2*x
15121054,maxLevel,1
15121054,mpCon,200
15121054,time,180
15121054,x,9
15121054,y,30
20000093,maxLevel,1
20000093,x,100
20000093,y,50
20000093,z,20
20000097,mpCon,0
20000097,damage,600
20000097,mobCount,10
20000097,maxLevel,1
20001098,mpCon,0
20001098,maxLevel,1
20001098,cooltime,5
20000099,damage,1200
20000099,mobCount,10
20000099,maxLevel,1
20000099,iceGageCon,20
20000099,prop,100
20000099,time,3
20000100,maxLevel,1
20000100,damage,500
20000100,attackCount,4
20000100,mobCount,10
20000100,iceGageCon,40
20000100,prop,100
20000100,dot,200
20000100,dotInterval,1
20000100,dotTime,5
20000103,maxLevel,1
20000103,mpCon,0
20000103,damage,900
20000103,iceGageCon,5
20000103,mobCount,10
20000103,prop,20
20000103,time,1
20000104,maxLevel,1
20000104,mobCount,10
20000104,mpCon,0
20000104,time,10
20000104,prop,50
20000104,x,2003
20000104,iceGageCon,60
20001105,maxLevel,1
20001105,morph,2002
20001105,mpCon,0
20001105,time,350
20000190,maxLevel,1
20000190,madX,5
20000190,padX,5
20000190,strX,5
20000190,dexX,5
20000190,intX,5
20000190,lukX,5
20010093,maxLevel,1
20010093,x,100
20010093,y,50
20010093,z,20
20010097,mpCon,0
20010097,damage,600
20010097,mobCount,10
20010097,maxLevel,1
20011098,mpCon,0
20011098,maxLevel,1
20011098,cooltime,5
20010099,damage,1200
20010099,mobCount,10
20010099,maxLevel,1
20010099,iceGageCon,20
20010099,prop,100
20010099,time,3
20010100,maxLevel,1
20010100,damage,500
20010100,attackCount,4
20010100,mobCount,10
20010100,iceGageCon,40
20010100,prop,100
20010100,dot,200
20010100,dotInterval,1
20010100,dotTime,5
20010103,maxLevel,1
20010103,mpCon,0
20010103,damage,900
20010103,iceGageCon,5
20010103,mobCount,10
20010103,prop,20
20010103,time,1
20010104,maxLevel,1
20010104,mobCount,10
20010104,mpCon,0
20010104,time,10
20010104,prop,50
20010104,x,2003
20010104,iceGageCon,60
20011105,maxLevel,1
20011105,morph,2002
20011105,mpCon,0
20011105,time,350
20010190,maxLevel,1
20010190,madX,5
20010190,padX,5
20010190,strX,5
20010190,dexX,5
20010190,intX,5
20010190,lukX,5
20020093,maxLevel,1
20020093,x,100
20020093,y,50
20020093,z,20
20020097,mpCon,0
20020097,damage,600
20020097,mobCount,10
20020097,maxLevel,1
20021098,mpCon,0
20021098,maxLevel,1
20021098,cooltime,5
20020099,damage,1200
20020099,mobCount,10
20020099,maxLevel,1
20020099,iceGageCon,20
20020099,prop,100
20020099,time,3
20020100,maxLevel,1
20020100,damage,500
20020100,attackCount,4
20020100,mobCount,10
20020100,iceGageCon,40
20020100,prop,100
20020100,dot,200
20020100,dotInterval,1
20020100,dotTime,5
20020103,maxLevel,1
20020103,mpCon,0
20020103,damage,900
20020103,iceGageCon,5
20020103,mobCount,10
20020103,prop,20
20020103,time,1
20020104,maxLevel,1
20020104,mobCount,10
20020104,mpCon,0
20020104,time,10
20020104,prop,50
20020104,x,2003
20020104,iceGageCon,60
20021105,maxLevel,1
20021105,morph,2002
20021105,mpCon,0
20021105,time,350
20020190,maxLevel,1
20020190,madX,5
20020190,padX,5
20020190,strX,5
20020190,dexX,5
20020190,intX,5
20020190,lukX,5
20030093,maxLevel,1
20030093,x,100
20030093,y,50
20030093,z,20
20030097,mpCon,0
20030097,damage,600
20030097,mobCount,10
20030097,maxLevel,1
20031098,mpCon,0
20031098,maxLevel,1
20031098,cooltime,5
20030099,damage,1200
20030099,mobCount,10
20030099,maxLevel,1
20030099,iceGageCon,20
20030099,prop,100
20030099,time,3
20030100,maxLevel,1
20030100,damage,500
20030100,attackCount,4
20030100,mobCount,10
20030100,iceGageCon,40
20030100,prop,100
20030100,dot,200
20030100,dotInterval,1
20030100,dotTime,5
20030103,maxLevel,1
20030103,mpCon,0
20030103,damage,900
20030103,iceGageCon,5
20030103,mobCount,10
20030103,prop,20
20030103,time,1
20030104,maxLevel,1
20030104,mobCount,10
20030104,mpCon,0
20030104,time,10
20030104,prop,50
20030104,x,2003
20030104,iceGageCon,60
20031105,maxLevel,1
20031105,morph,2003
20031105,mpCon,0
20031105,time,350
20030190,maxLevel,1
20030190,madX,5
20030190,padX,5
20030190,strX,5
20030190,dexX,5
20030190,intX,5
20030190,lukX,5
20031209,maxLevel,1
20031209,mpCon,30
20031209,time,5
20031209,u,1
20031209,v,3
20031209,w,0
20031210,maxLevel,1
20031210,mpCon,60
20031210,time,5
20031210,q,33
20031210,u,1
20031210,v,5
20031210,w,0
20031210,x,10
20031210,y,10
20031210,z,0
20031260,maxLevel,1
20040093,maxLevel,1
20040093,x,100
20040093,y,50
20040093,z,20
20040097,mpCon,0
20040097,damage,600
20040097,mobCount,10
20040097,maxLevel,1
20041098,mpCon,0
20041098,maxLevel,1
20041098,cooltime,5
20040099,damage,1200
20040099,mobCount,10
20040099,maxLevel,1
20040099,iceGageCon,20
20040099,prop,100
20040099,time,3
20040100,maxLevel,1
20040100,damage,500
20040100,attackCount,4
20040100,mobCount,10
20040100,iceGageCon,40
20040100,prop,100
20040100,dot,200
20040100,dotInterval,1
20040100,dotTime,5
20040103,maxLevel,1
20040103,mpCon,0
20040103,damage,900
20040103,iceGageCon,5
20040103,mobCount,10
20040103,prop,20
20040103,time,1
20040104,maxLevel,1
20040104,mobCount,10
20040104,mpCon,0
20040104,time,10
20040104,prop,50
20040104,x,2003
20040104,iceGageCon,60
20041105,maxLevel,1
20041105,morph,2003
20041105,mpCon,0
20041105,time,350
20040190,maxLevel,1
20040190,madX,5
20040190,padX,5
20040190,strX,5
20040190,dexX,5
