jobID,skillID,skillName,skillDesc,maxLevel,invisible,hyper,reqSkill,reqSkillLevel,reqLevel
2111,21111017,저지먼트,"폴암을 거꾸로 든 채 강하게 지면을 내리찍는다. 내려 찍히는 강한 힘에 의해 주변 몬스터는 지면에서 튕겨 오르게 된다. 직접 타격된 적은 빙결되며, 빙결된 대상은 일정 시간 동안 도트 데미지를 입는다. 일부 몬스터는 저항하여 띄워지지 않고 빙결되지도 않는다. 공중에서 사용 시 커맨드를 통해 낙하지점을 선택할 수 있다.\n[발동 커맨드 : #c↑↓/↑→/↑← + 공격키#]\n커맨드 발동효과 : 빙결\n#c커맨드 잠금 : 마우스 우클릭#",20,False,0,,0,0
2111,21110024,저지먼트,"폴암을 거꾸로 든 채 강하게 지면을 내리찍는다. 내려 찍히는 강한 힘에 의해 주변 몬스터는 지면에서 튕겨 오르게 된다. 직접 타격된 적은 빙결되며, 빙결된 대상은 일정 시간 동안 도트 데미지를 입는다. 일부 몬스터는 저항하여 띄워지지 않고 빙결되지도 않는다. 공중에서 사용 시 커맨드를 통해 낙하지점을 선택할 수 있다.\n[발동 커맨드 : #c↑↓/↑→/↑← + 공격키#]\n커맨드 발동효과 : 빙결\n#c커맨드 잠금 : 마우스 우클릭#",20,True,0,,0,0
2111,21110025,저지먼트,"폴암을 거꾸로 든 채 강하게 지면을 내리찍는다. 내려 찍히는 강한 힘에 의해 주변 몬스터는 지면에서 튕겨 오르게 된다. 직접 타격된 적은 빙결되며, 빙결된 대상은 일정 시간 동안 도트 데미지를 입는다. 일부 몬스터는 저항하여 띄워지지 않고 빙결되지도 않는다. 공중에서 사용 시 커맨드를 통해 낙하지점을 선택할 수 있다.\n[발동 커맨드 : #c↑↓/↑→/↑← + 공격키#]\n커맨드 발동효과 : 빙결\n#c커맨드 잠금 : 마우스 우클릭#",20,True,0,,0,0
2111,21110018,게더링 캐쳐,폴암의 날 밑부분을 갈고리 삼아 주변의 적들을 앞으로 모은다.\n커맨드 발동효과 : 스킬 사용 중 사용가능\n[발동 커맨드 : #c↑↑ + 공격키#]\n#c커맨드 잠금 : 마우스 우클릭#,14,True,0,,0,0
2111,21111019,게더링 캐쳐,폴암의 날 밑부분을 갈고리 삼아 주변의 적들을 앞으로 모은다.\n커맨드 발동효과 : 스킬 사용 중 사용가능\n[발동 커맨드 : #c↑↑ + 공격키#]\n#c커맨드 잠금 : 마우스 우클릭#,14,False,0,,0,0
2111,21111012,블레싱 마하,폴암의 정령 마하의 가호로 파티원들의 공격력을 증가시킨다.,10,False,0,,0,0
2111,21110029,마이트,영구적으로 공격력과 방어력이 증가하며 적은 데미지로도 대상을 밀어낼 수 있게 된다.,10,False,0,,0,0
2111,21110010,클리빙 어택,"몬스터의 방어율을 일정수준만큼 무시하고, 데미지가 증가한다.",10,False,0,,0,0
2112,21120022,비욘더,마하와 함께 아란의 힘을 최대로 이끌어내어 전방의 적을 휩쓴다. 파이널 블로우를 사용한 후 연계로 사용 시 데미지가 증가하며 시전하는 동안에는 적의 어떠한 공격에도 밀려나지 않는다.\n아드레날린 부스트 추가효과 : 전후방에 에너지 파동 발사\n필요 스킬 : #c파이널 블로우 20레벨 이상#\n#c5차 스킬 '펜릴 크래시'를 익히기 위해 30레벨 이상 필요#,30,False,0,21111021,20,0
2112,21121016,비욘더,,30,True,0,,0,0
2112,21121017,비욘더,,30,True,0,,0,0
2112,21120024,비욘더,,30,True,0,,0,0
2112,21120025,파이널 블로우,폴암을 내리찍듯 크게 휘둘러 최대 다수의 적에게 치명적인 공격을 가하며 몬스터의 방어율을 일정수준 추가로 무시한다. 해당 스킬을 배우면 스매쉬 스윙 3타에 파이널 블로우를 이식하여 사용한다.\n[발동 커맨드 : #c↓ ↓ + 공격키#]\n커맨드 발동효과 : 적의 어떠한 공격에도 밀려나지 않음\n아드레날린 부스트 추가효과 : 전방에 에너지 파동 발사\n#c4차 스킬 '비욘더'를 익히기 위해 20레벨 이상 필요#,20,True,0,,0,0
2112,21120018,부스트 엔드-스톰 오브 피어,"눈 앞의 적을 엄청나게 빠른 속도의 스윙으로 무차별 난무를 시전한다. 눈에 보이지 않는 폴암의 움직임은 아란 주변에 회오리를 생성시키며, 맵의 적들은 모두 회오리에 빨려 들어와 무자비한 아란의 폴암 앞에 서게 된다. 아드레날린 부스트 상태에서 커맨드로만 사용할 수 있다. 일부 몬스터는 저항하여 빨려 들어오지 않는다.\n[발동 커맨드 : #c↓←→ + 공격키 키다운#]\n필요 스킬 : #c아드레날린 부스트 20레벨 이상#",30,True,0,21110016,20,0
2112,21120027,부스트 엔드-스톰 오브 피어,"눈 앞의 적을 엄청나게 빠른 속도의 스윙으로 무차별 난무를 시전한다. 눈에 보이지 않는 폴암의 움직임은 아란 주변에 회오리를 생성시키며, 맵의 적들은 모두 회오리에 빨려 들어와 무자비한 아란의 폴암 앞에 서게 된다. 아드레날린 부스트 상태에서 커맨드로만 사용할 수 있다.\n[발동 커맨드 : #c↓←→ + 공격키 키다운#]\n필요 스킬 : #c아드레날린 부스트 20레벨 이상#",30,True,0,,0,0
2112,21121028,부스트 엔드-스톰 오브 피어,"눈 앞의 적을 엄청나게 빠른 속도의 스윙으로 무차별 난무를 시전한다. 눈에 보이지 않는 폴암의 움직임은 아란 주변에 회오리를 생성시키며, 맵의 적들은 모두 회오리에 빨려 들어와 무자비한 아란의 폴암 앞에 서게 된다. 부스트 엔드 스킬은 아드레날린 부스트 상태에서 1회만 사용할 수 있다. 일부 몬스터는 저항하여 빨려 들어오지 않는다.\n[발동 커맨드 : #c↓←→ + 공격키 키다운#]\n필요 스킬 : #c아드레날린 부스트 20레벨 이상#",30,False,0,21110016,20,0
2112,21121029,부스트 엔드-헌터즈 타겟팅,"폴암에 강한 힘을 응집시킨 후, 순간적인 힘으로 적에게 빠르게 돌진하여 강한 일격을 날린다. 공격 방향에 있는 적 중 최대 HP가 높은 보스 몬스터가 자동으로 목표가 된다. 차지 중 공격 방향을 변경해도 기존 목표 몬스터보다 최대 HP가 높은 보스 몬스터가 없거나 변경한 방향에 몬스터가 없다면 처음 목표한 몬스터로 돌진한다. 힘을 모아 차지하는 시간에 따라 더 강한 일격을 시전하고, 차지 중에는 무적 상태가 된다. 부스트 엔드 스킬은 아드레날린 부스트 상태에서 1회만 사용할 수 있다.\n[발동 커맨드 : #c↓→↓ + 공격키 키다운#]\n필요 스킬 : #c아드레날린 부스트 20레벨 이상#",30,False,0,21110016,20,0
2112,21120026,부스트 엔드-헌터즈 타겟팅,"폴암에 강한 힘을 응집시킨 후, 순간적인 힘으로 적에게 빠르게 돌진하여 강한 일격을 날린다. 공격 방향에 있는 적 중 최대 HP가 높은 보스 몬스터가 자동으로 목표가 된다. 차지 중 공격 방향을 변경해도 기존 목표 몬스터보다 최대 HP가 높은 보스 몬스터가 없거나 변경한 방향에 몬스터가 없다면 처음 목표한 몬스터로 돌진한다. 힘을 모아 차지하는 시간에 따라 더 강한 일격을 시전하고, 차지 중에는 무적 상태가 된다. 부스트 엔드 스킬은 아드레날린 부스트 상태에서 1회만 사용할 수 있다.\n[발동 커맨드 : #c↓→↓ + 공격키 키다운#]\n필요 스킬 : #c아드레날린 부스트 20레벨 이상#",30,True,0,,0,0
2112,21120001,하이 마스터리,"폴암 숙련도를 극한까지 증가시키며 공격력, 크리티컬 데미지, 최종 데미지를 증가시킨다.\n필요 스킬 : #c폴암 마스터리 10레벨 이상#",30,False,0,21100000,10,0
2112,21120004,하이 디펜스,"한 차원 높은 방어 기술을 체득하여 적에게 입는 피해를 영구적으로 감소시키고, 최대 HP와 방어력을 증가시킨다.",20,False,0,,0,0
2112,21121000,메이플 용사,"일정 시간 동안 파티원의 모든 능력치를 일정 퍼센트만큼 증가시켜 준다. 메이플 용사, 시그너스 나이츠, 노바의 용사, 레프의 용사, 이계의 용사, 아니마의 용사, 륀느의 가호는 중첩되지 않는다.",30,False,0,,0,0
2112,21121008,용사의 의지,"정신을 집중하여 상태 이상으로부터 벗어난다. 사용 후 3초 동안 상태 이상 면역. 단, 일부 상태 이상 효과에는 적용되지 않고 컴뱃 오더스가 적용되지 않는다.",5,False,0,,0,0
2112,21120011,스위프트 무브,"스매쉬 웨이브, 파이널 차지, 파이널 토스, 롤링 스핀, 저지먼트, 파이널 블로우의 데미지가 더욱 증가한다.",30,False,0,,0,0
2112,21120020,다이나믹 마스터리 Ⅱ,커맨드를 입력하여 아란의 공격 스킬을 사용 시 더 강한 효과를 준다.\n필요 스킬 : #c다이나믹 마스터리 Ⅰ 5레벨 이상#,15,False,0,21100014,5,0
2112,21120021,스윙 연구 Ⅱ,"좀 더 효율적인 스윙 방법을 연구하여 스매쉬 스윙을 강화한다. 스윙 중 이동속도 및 데미지가 증가하며, 스매쉬/에어로 스윙 2타, 3타에 파이널 블로우가 이식된다.\n필요 스킬 : #c에어로 스윙 10레벨 이상#",5,False,0,21110026,10,0
2112,21120012,어드밴스드 파이널 어택,영구적으로 공격력이 증가하며 파이널 어택의 발동확률과 데미지가 대폭 증가한다.\n필요 스킬 : #c파이널 어택 20레벨 이상#,30,False,0,21100010,20,0
2112,21121057,마하의 영역,"리엔에 잠들어 있는 거대 폴암 마하를 소환한다. 소환한 마하는 지상에 떨어지며 넓은 영역에 피해를 준다. 소환되어 있는 시간 동안 근처 적에게 지속적으로 피해를 입히고, 주변 파티원의 상태 이상을 해제하며 HP, MP를 회복시켜준다. 마하의 영역은 공격 반사 상태의 적을 공격해도 피해를 입지 않는다.",1,False,2,,0,160
2112,21121068,마하의 영역,"리엔에 잠들어 있는 거대 폴암 마하를 소환한다. 소환한 마하는 지상에 떨어지며 넓은 영역에 피해를 준다. 소환되어 있는 시간 동안 근처 적에게 지속적으로 피해를 입히고, 주변 파티원의 상태 이상을 해제하며 HP, MP를 회복시켜준다.",1,True,2,,0,160
2112,21121053,히어로즈 오쓰,메이플 영웅들의 맹세를 되새기면서 데미지를 증가시킨다.,1,False,2,,0,190
2112,21121058,아드레날린 제네레이터,신체의 기능을 극도로 끌어올려 즉시 아드레날린 부스트 상태가 된다. \n재사용 대기시간 초기화의 효과를 받지 않는다.\n아드레날린 부스트 상태는 버프 지속 시간 증가의 효과를 받지 않는다.\n필요 스킬 : #c아드레날린 부스트 20레벨 이상#,1,False,2,21110016,20,140
2112,21120059,스윙-리인포스,"스매쉬 스윙, 에어로 스윙의 데미지를 증가시킨다.",1,False,1,,0,140
2112,21120060,스윙-보스 킬러,"스매쉬 스윙, 에어로 스윙의 보스 몬스터 공격 시 데미지를 증가시킨다.",1,False,1,,0,150
2112,21120061,스윙-애프터이미지 리인포스,"스매쉬 스윙, 에어로 스윙 사용 이후 다른 공격 스킬 사용 시 발생하는 잔상의 데미지를 증가시킨다.",1,False,1,,0,180
2112,21120062,스톰 오브 피어-엑스트라 타겟,부스트 엔드-스톰 오브 피어의 최대 공격 가능한 몬스터 수를 증가시킨다.,1,False,1,,0,140
2112,21120063,헌터즈 타겟팅-리인포스,부스트 엔드-헌터즈 타겟팅의 데미지를 증가시킨다.,1,False,1,,0,165
2112,21120064,아드레날린 부스트-퍼시스트,아드레날린 부스트의 지속 시간을 증가시킨다.,1,False,1,,0,180
2112,21120065,비욘더-리인포스,비욘더와 펜릴 크래시의 데미지를 증가시킨다. 아드레날린 부스트 상태에서 발동하는 에너지 파동과 빙산의 데미지는 증가하지 않는다.,1,False,1,,0,150
2112,21120066,비욘더-보너스 어택,비욘더와 펜릴 크래시의 공격 횟수를 증가시킨다. 아드레날린 부스트 상태에서 발동하는 에너지 파동과 빙산의 공격 횟수는 증가하지 않는다.,1,False,1,,0,165
2112,21120067,비욘더-이그노어 가드,비욘더와 펜릴 크래시의 몬스터 방어율 무시 수치를 증가시킨다. 아드레날린 부스트 상태에서 발동하는 에너지 파동과 빙산의 방어율 무시 수치는 증가하지 않는다.,1,False,1,,0,190
2114,21141000,비욘더 VI,마하와 함께 아란의 힘을 최대로 이끌어내어 전방의 적을 휩쓴다. 파이널 블로우를 사용한 후 연계로 사용 시 데미지가 증가하며 시전하는 동안에는 적의 어떠한 공격에도 밀려나지 않는다.\n일정 시간마다 마하가 나타나 적을 추가 공격한다. 마하는 최대 HP가 높은 보스 몬스터를 우선 공격하며 재사용 대기시간 초기화 효과를 적용받지 않는다.\n#c아드레날린 부스트 추가 효과 : 마하의 공격 대기시간 감소#\n필요 스킬 : #c비욘더 30레벨 이상#,30,False,0,21120022,30,0
2114,21141001,비욘더 VI,,30,True,0,21120022,30,0
2114,21141002,비욘더 VI,,30,True,0,21120022,30,0
2114,21141003,비욘더 VI,,30,True,0,21120022,30,0
2114,21141500,아드레날린 서지,"무한한 투지를 발산하여 각성 아드레날린 상태로 진입한다. 각성 아드레날린 진입 시 콤보가 초기화되며, 스매시 스윙이 하울링 스윙으로 교체된다. 하울링 스윙은 하이퍼 스킬 및 V 강화 코어의 효과를 받지 않으며, 시전 중에 적의 어떠한 공격에도 밀려나지 않는다. 각성 아드레날린 상태에서는 콤보 어빌리티가 최대 효과로 적용되며, 스킬을 재사용하여 폴암에 콤보의 힘을 최대로 담아 최후의 일격을 가할 수 있다. 최후의 일격은 일부 공격 스킬 사용 중에도 사용할 수 있다. 스킬 종료 시 스킬 사용 이전의 콤보가 복원된다. 아드레날린 서지와 아드레날린 부스트는 동시에 발동할 수 없다.\n버스트 모드에서는 최후의 일격이 아닌 각성 아드레날린 진입 시 절대 행동 불가 상태 이상을 적용한다.\n#c버스트 모드 온오프 : 마우스 우클릭#\n\n#c10레벨 : 몬스터 방어율 무시 20% 증가\n20레벨 : 보스 몬스터 공격 시 데미지 20% 증가\n30레벨 : 몬스터 방어율 무시 30% 증가, 보스 몬스터 공격 시 데미지 30% 증가#",30,False,0,,0,0
2114,21141501,아드레날린 서지,무한한 투지를 발산하여 신체 능력을 비약적으로 상승시켜 하울링 스윙을 사용할 수 있는 상태이다.,30,True,0,,0,0
2114,21141502,아드레날린 서지,,30,True,0,,0,0
2114,21141503,아드레날린 서지,,30,True,0,,0,0
2114,21141504,아드레날린 서지,,30,True,0,,0,0
2114,21141505,아드레날린 서지,,30,True,0,,0,0
2114,21141506,아드레날린 서지,"무한한 투지를 발산하여 신체 능력을 비약적으로 상승시킨 각성 아드레날린 상태로 진입한다. 각성 아드레날린 진입 시 콤보가 일시적으로 초기화되며, 스매시 스윙이 하울링 스윙으로 교체된다. 하울링 스윙은 하이퍼 스킬 및 V 강화 코어의 효과를 받지 않으며, 시전 중에 적의 어떠한 공격에도 밀려나지 않는다. 각성 아드레날린 상태에서는 콤보 어빌리티의 능력치 증가가 최대로 적용되며, 스킬을 재사용하여 폴암에 콤보의 힘을 최대로 담은 최후의 일격을 시전할 수 있고, 종료 시 아드레날린 서지 사용 이전의 콤보가 복원된다. 최후의 일격은 다른 일부 공격 스킬 사용 중에도 사용할 수 있다. 아드레날린 서지와 아드레날린 부스트는 동시에 발동할 수 없다.\n\n#c10레벨 : 몬스터 방어율 무시 20% 증가\n20레벨 : 보스 몬스터 공격 시 데미지 20% 증가\n30레벨 : 몬스터 방어율 무시 30% 증가, 보스 몬스터 공격 시 데미지 30% 증가#",30,True,0,,0,0
2200,22001010,서클 오브 마나Ⅰ,2개의 응집된 마나체로 전방의 적을 공격한다. 전직 차 수에 따라 최대 #c4단계# 까지 강화 된다.\n#c2차 스킬 '서클 오브 마나Ⅱ'를 익히기 위해 10레벨 이상 필요#,10,False,0,,0,0
2200,22001011,텔레포트,"일정 거리만큼 순간 이동한다. 상, 하, 좌, 우 방향키와 함께 누르면 해당 방향으로 이동할 수 있다.",10,False,0,,0,0
2200,22001012,매직 가드,"마법의 힘으로 받는 데미지를 감소시키고 일부를 MP로 대신한다. 단, 최대 HP의 일정 비율로 피해를 입히는 공격에는 적용되지 않는다.\n활성화 된 상태에서 MP가 0 이상일 경우 자동으로 발동되며 MP가 0일 경우에는 그대로 HP를 소비하게 된다. 사용 시 효과가 활성화되고 재사용 시 비활성화되는 #c온오프 스킬",10,False,0,,0,0
2200,22000013,드래곤 소울,"드래곤의 계약을 통해 방어력, 이동속도를 증가시킨다.\n추가로 적 공격 시 일정 확률로 MP를 회복할 수 있게 된다.",10,False,0,,0,0
2200,22000014,링크드 매직,미르와의 마력 공유를 통해 에반의 잠재된 마법의 힘을 끌어올린다,15,False,0,,0,0
2200,22000015,드래곤 스파킹,에반이 직접 공격하는 공격 스킬이 사용된 후 일정 확률로 미르가 추가 공격을 실행한다.,10,False,0,,0,0
2211,22110010,서클 오브 마나Ⅱ,3개의 응집된 마나체로 전방의 적을 공격한다. 전직 차 수에 따라 최대 #c4단계# 까지 강화 된다.\n#c3차 스킬 '서클 오브 마나Ⅲ'를 익히기 위해 20레벨 이상 필요#,20,False,0,22001010,10,0
2211,22111011,서클 오브 윈드,전방에 휘몰아치는 돌풍을 만들어 적을 밀어내며 충격을 입힌다. 일부 몬스터는 저항하여 밀리지 않는다.,10,False,0,,0,0
2211,22111012,드래곤 스위프트,#c[미르 스킬]# 미르가 전방을 빠르게 왕복하며 경로상의 적들을 공격한다. 드래곤 스위프트는 공격 반사 상태의 적을 공격해도 피해를 입지 않는다.\n#c미르 스킬과 융합 스킬은 공격 속도 증가의 효과를 받지 않는다.,20,False,0,,0,0
2211,22110014,스위프트 오브 윈드,"#c[융합 스킬]# 미르가 #c드래곤 스위프트# 공격 중 에반의 마법과 공명해 일정 시간 기류를 폭주 시켜 날카로운 바람 칼날을 발사 한다. 스위프트 오브 윈드는 드래곤 스위프트의 스킬 레벨에 따라 함께 성장하며, 공격 반사 상태의 적을 공격해도 피해를 입지 않는다.\n\c 미르가 #c드래곤 스위프트# 사용 중, 에반이 #c서클 오브 윈드# 마법을 사용하면 발동된다.",20,False,0,,0,0
2211,22110013,스위프트-돌아와!,"#c[융합 스킬]# 미르가 즉시 공격을 중단하고 에반의 곁으로 복귀한다. 문장의 힘으로 주변의 적에게 저주를 건다. 저주에 걸린 적은 일정 시간 동안 더 많은 피해를 받는다. \n스위프트-돌아와! 는 드래곤 스위프트의 스킬 레벨에 따라 함께 성장한다. \n\c 미르가 #c드래곤 스위프트, 스위프트 오브 윈드, 스위프트 오브 썬더#를 시전 중, 에반이 #c[돌아와]#를 사용하면 발동된다.",20,False,0,,0,0
2211,22111017,돌아와!,문장의 힘을 이용해 미르를 즉시 에반의 곁으로 불러 들인다. 현재 미르가 수행중인 공격에 따라 다양한 추가 효과가 발동된다.,1,False,0,,0,0
2211,22110026,매직 액셀레이션,공격 속도와 지력을 상승시킨다.,20,False,0,,0,0
2211,22110019,윈드 점프,기류를 발생시켜 한 번 더 높게 점프 한다. 점프 중 윗 방향키와 함께 점프를 입력하면 높게 도약한다. 윈드 점프 사용 후 발판이 없어도 텔레포트를 사용할 수 있고 연계되는 텔레포트는 더 먼 거리를 이동할 수 있다.,4,False,0,,0,0
2211,22110015,하이 위즈덤,정신 수양을 통해 영구적으로 지력을 증가시킨다.,10,False,0,,0,0
2211,22110016,교감,미르와의 깊은 교감을 통해 전투능력을 강화한다.,1,False,0,,0,0
2211,22110018,스펠 마스터리,마법 숙련도와 마력을 증가시키고 크리티컬 확률을 증가시킨다. \n#c4차 스킬 '매직 마스터리'를 익히기 위해 10레벨 이상 필요#,10,False,0,,0,0
2211,22110021,어드밴스 드래곤 스파킹,에반이 직접 공격하는 공격 스킬이 사용된 후 미르의 마력이 일정 확률로 강화된 추가 공격을 실행한다. ,1,False,0,,0,0
2211,22110022,드래곤 스위프트,#c[미르 스킬]# 미르가 전방을 빠르게 왕복하며 경로상의 적들을 공격한다. 드래곤 스위프트는 공격 반사 상태의 적을 공격해도 피해를 입지 않는다.,20,True,0,,0,0
2211,22110023,드래곤 스위프트,#c[미르 스킬]# 미르가 전방을 빠르게 왕복하며 경로상의 적들을 공격한다. 드래곤 스위프트는 공격 반사 상태의 적을 공격해도 피해를 입지 않는다.,20,True,0,,0,0
2211,22110024,스위프트 오브 윈드,"#c[융합 스킬]# 미르가 #c드래곤 스위프트# 공격 중 에반의 마법과 공명해 일정 시간 기류를 폭주 시켜 날카로운 바람 칼날을 발사 한다. 스위프트 오브 윈드는 드래곤 스위프트의 스킬 레벨에 따라 함께 성장하며, 공격 반사 상태의 적을 공격해도 피해를 입지 않는다.\n\c 미르가 #c드래곤 스위프트# 사용 중, 에반이 #c서클 오브 윈드# 마법을 사용하면 발동된다.",20,True,0,,0,0
2211,22110025,스위프트 오브 윈드,"#c[융합 스킬]# 미르가 #c드래곤 스위프트# 공격 중 에반의 마법과 공명해 일정 시간 기류를 폭주 시켜 날카로운 바람 칼날을 발사 한다. 스위프트 오브 윈드는 드래곤 스위프트의 스킬 레벨에 따라 함께 성장하며, 공격 반사 상태의 적을 공격해도 피해를 입지 않는다.\n\c 미르가 #c드래곤 스위프트# 사용 중, 에반이 #c서클 오브 윈드# 마법을 사용하면 발동된다.",20,True,0,,0,0
2214,22140010,서클 오브 마나Ⅲ,강화된 4개의 응집된 마나체로 전방의 적을 공격한다. 전직 차 수에 따라 최대 #c4단계# 까지 강화 된다.\n#c4차 스킬 '서클 오브 마나Ⅳ'를 익히기 위해 20레벨 이상 필요#,20,False,0,22110010,20,0
2214,22141011,서클 오브 썬더,번개의 마법진을 생성해 주변의 적을 섬멸한다.,10,False,0,,0,0
2214,22141012,드래곤 다이브,#c[미르 스킬]# 미르가 에반 전방에 강하게 충돌한 후 날개 짓으로 충격파를 발생시킨다. 드래곤 다이브는 공격 반사 상태의 적을 공격해도 피해를 입지 않는다.\n#c미르 스킬과 융합 스킬은 공격 속도 증가의 효과를 받지 않는다.\n4차 스킬 '드래곤 브레스'를 익히기 위해 20레벨 이상 필요#,20,False,0,,0,0
2214,22140013,다이브-돌아와!,"#c[융합 스킬]# 미르가 즉시 공격을 중단하고 에반의 곁으로 복귀하며 문장의 힘으로 자신을 포함한 주변 파티원의 공격 속도를 1단계 증가 시킨다.  다이브-돌아와! 는 드래곤 다이브의 스킬 레벨에 따라 함께 성장한다. \c 미르가 #드래곤 다이브, 다이브 오브 썬더, 다이브 오브 어스#를 시전 중, 에반이 #c[돌아와]#를 사용하면 발동된다.",20,False,0,,0,0
2214,22140015,다이브 오브 썬더,"#c[융합 스킬]# 미르가 #c드래곤 다이브# 공격중 에반의 마법과 공명해 일정 시간 온몸에서 지면을 타고 흐르는 강력한 전기 구체들을 만들어 낸다. 다이브 오브 썬더는 드래곤 다이브의 스킬 레벨에 따라 함께 성장하며, 공격 반사 상태의 적을 공격해도 피해를 입지 않는다.\n\c미르가 #c드래곤 다이브# 사용 중, 에반이 #c서클 오브 썬더# 마법을 사용하면 발동된다.",20,False,0,,0,0
2214,22140014,스위프트 오브 썬더,"#c[융합 스킬]# 미르가 #c드래곤 스위프트# 공격 중 에반의 마법과 공명해 다섯 지점에 번개의 마법진을 그리며 충돌한다. 스위프트 오브 썬더는 드래곤 스위프트의 스킬 레벨에 따라 함께 성장하며, 공격 반사 상태의 적을 공격해도 피해를 입지 않는다.\n 미르가 #c드래곤 스위프트# 사용 중, 에반이 #c서클 오브 썬더# 마법을 사용하면 발동된다.",20,False,0,,0,0
2214,22141017,마법 잔해,융합 스킬에 피격 당한 적의 주변에 마법 잔해를 생성한다. 생성된 마법 잔해를 발동시켜 에반 주변의 적에게 피해를 입힐 수 있으며 한 번에 발동된 마법 잔해의 수가 많을수록 더 많은 피해를 입힐 수 있다.\n자동 사용 모드에서는 마법 잔해가 일정 개수 생성될 때마다 자동으로 발동된다.\n#c자동 사용 모드 온오프 : 마우스 우클릭# \n#c4차 스킬 '강화된 마법 잔해'를 익히기 위해 10레벨 이상 필요#,10,False,0,,0,0
2214,22141016,엘리멘탈 리셋,일정 시간 동안 자신이 사용하는 모든 공격 마법의 속성 내성을 감소시킨다. 추가로 영구히 최종 데미지가 증가한다.,14,False,0,,0,0
2214,22140018,크리티컬 매직,크리티컬 공격 확률과 크리티컬 데미지가 증가한다.,10,False,0,,0,0
2214,22140019,매직 레지스턴스,자신의 상태 이상 내성 및 속성 내성을 증가시킨다.,10,False,0,,0,0
2214,22140020,매직 앰플리피케이션,"더 많은 MP를 소비하는 대신, 모든 공격 마법의 데미지를 증폭시킨다.",10,False,0,,0,0
2214,22140021,드래곤 포텐셜,미르의 잠재력을 끌어올려 숨겨져있던 능력을 발현시킨다.,20,False,0,,0,0
2214,22140022,드래곤 다이브,#c[미르 스킬]# 미르가 에반 전방에 강하게 충돌한 후 날개 짓으로 충격파를 발생시킨다. 드래곤 다이브는 공격 반사 상태의 적을 공격해도 피해를 입지 않는다.,20,True,0,,0,0
2214,22140023,스위프트 오브 썬더,"#c[융합 스킬]# 미르가 #c드래곤 스위프트# 공격중 에반의 마법과 공명해 다섯 지점에 번개의 마법진을 그리며 충돌한다. 스위프트 오브 썬더는 드래곤 스위프트의 스킬 레벨에 따라 함께 성장하며, 공격 반사 상태의 적을 공격해도 피해를 입지 않는다.\n 미르가 #c드래곤 스위프트# 사용 중, 에반이 #c서클 오브 썬더# 마법을 사용하면 발동된초",20,True,0,,0,0
2214,22140024,다이브 오브 썬더,"#c[융합 스킬]# 미르가 #c드래곤 다이브# 공격중 에반의 마법과 공명해 일정 시간 온몸에서 지면을 타고 흐르는 강력한 전기 구체들을 만들어 낸다. 다이브 오브 썬더는 드래곤 다이브의 스킬 레벨에 따라 함께 성장하며, 공격 반사 상태의 적을 공격해도 피해를 입지 않는다.\n\c미르가 #c드래곤 다이브# 사용 중, 에반이 #c서클 오브 썬더# 마법을 사용하면 발동된다.",20,True,0,,0,0
2217,22170060,서클 오브 마나Ⅳ,서클 오브 마나의 최종 단계. 고밀도로 응축된 강력한 마나체 4개를 #c연속으로 두 번# 발사한다.\n#c5차 스킬 '스파이럴 오브 마나'를 익히기 위해 30레벨 이상 필요#,30,False,0,22140010,20,0
2217,22170061,서클 오브 마나Ⅳ,,30,True,0,,0,0
2217,22171062,서클 오브 어스,불규칙한 마법진을 생성해 전방의 지면을 들어 올려 적을 강타 한다.,20,False,0,,0,0
2217,22171063,드래곤 브레스,#c[미르 스킬]# 미르가 전방에 타오르는 화염을 뿜어내 모든 적을 불태운다. 드래곤 브레스는 공격 반사 상태의 적을 공격해도 피해를 입지 않는다.\n드래곤 브레스의 패시브 효과로 적용되는 스킬의 데미지 증가량은 드래곤 다이브의 데미지 증가량을 덮어 쓴다.\n#c미르 스킬과 융합 스킬은 공격 속도 증가의 효과를 받지 않는다.\n필요 스킬 : 드래곤 다이브 20레벨 이상#,30,False,0,22141012,20,0
2217,22170066,브레스 오브 윈드,"#c[융합 스킬]# 미르가 #c드래곤 브레스# 공격 중 에반의 마법과 공명해 적의 숨결을 끊어 놓을 강력한 화염 돌풍 브레스를 발사한다. 브레스 오브 윈드는 드래곤 브레스의 스킬 레벨에 따라 함께 성장하며, 공격 반사 상태의 적을 공격해도 피해를 입지 않는다.\n 미르가 #c드래곤 브레스# 사용 중, 에반이 #c서클 오브 윈드# 마법을 사용하면 발동된다.",30,False,0,,0,0
2217,22170065,브레스 오브 어스,"#c[융합 스킬]# 미르가 #c드래곤 브레스# 공격 중 에반의 마법과 공명해 대지를 딛고 올라서 다수의 적을 추적하는 화염 브레스를 발사한다. 브레스 오브 어스는 드래곤 브레스의 스킬 레벨에 따라 함께 성장하며, 공격 반사 상태의 적을 공격해도 피해를 입지 않는다. 미르가 #c드래곤 브레스# 사용 중, 에반이 #c서클 오브 어스# 마법을 사용하면 발동된다.",30,False,0,,0,0
